product_id,product_name,category,sub_category,brand,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,size,fit,material,sleeve_type,neck_type,pattern,occasion,purpose,care_instructions,features,description,image_url,product_url,weight,model,case_size,display,battery_life,water_resistance,connectivity,health_features,sports_modes,energy_rating,capacity,power,bluetooth_version,noise_cancellation,skin_type,hair_type,ingredient,volume,spf,gender,closure_type,sole_material,processor,ram,storage,gpu,operating_system,battery,camera
800007,IFB Convection,Home Appliances,Microwave Oven,IFB,16400,19500,16,4.9,2142,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Touch Control, Defrost, Auto Cook Menu","IFB Convection microwave oven with touch control, defrost, auto cook menu. Reliable appliance for everyday home use.",https://example.com/images/home/800007.jpg,https://example.com/products/800007,,Convection,,,,,,,,5 Star,2L,2000W,,,,,,,,,,,,,,,,,
800008,Bajaj 500W,Home Appliances,Mixer Grinder,Bajaj,9900,13800,28,4.4,10635,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Stainless Steel Blades, Copper Motor, Overload Protection","Bajaj 500W mixer grinder with stainless steel blades, copper motor, overload protection. Reliable appliance for everyday home use.",https://example.com/images/home/800008.jpg,https://example.com/products/800008,,500W,,,,,,,,5 Star,8kg,1000W,,,,,,,,,,,,,,,,,
800009,Kent RO+UV,Home Appliances,Water Purifier,Kent,18000,20200,11,4.2,4790,In Stock,ShopWise Home,1 Year,Silver,,,,,,,,Home & Kitchen,,"RO, UF, Mineral Booster","Kent RO+UV water purifier with ro, uf, mineral booster. Reliable appliance for everyday home use.",https://example.com/images/home/800009.jpg,https://example.com/products/800009,,RO+UV,,,,,,,,5 Star,8kg,500W,,,,,,,,,,,,,,,,,
800010,Prestige 1000W,Home Appliances,Mixer Grinder,Prestige,3700,7800,53,4.8,7873,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Stainless Steel Blades, 3 Jars, Copper Motor","Prestige 1000W mixer grinder with stainless steel blades, 3 jars, copper motor. Reliable appliance for everyday home use.",https://example.com/images/home/800010.jpg,https://example.com/products/800010,,1000W,,,,,,,,5 Star,8kg,500W,,,,,,,,,,,,,,,,,
800011,Whirlpool Side by Side,Home Appliances,Refrigerator,Whirlpool,78700,79600,1,5.0,11037,In Stock,ShopWise Home,1 Year,Silver,,,,,,,,Home & Kitchen,,"Inverter Compressor, Toughened Glass Shelves, Convertible Mode","Whirlpool Side by Side refrigerator with inverter compressor, toughened glass shelves, convertible mode. Reliable appliance for everyday home use.",https://example.com/images/home/800011.jpg,https://example.com/products/800011,,Side by Side,,,,,,,,4 Star,20L,1500W,,,,,,,,,,,,,,,,,
800012,Samsung Top Load,Home Appliances,Washing Machine,Samsung,65900,67400,2,4.9,905,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Child Lock, Steam Wash, Inverter Motor","Samsung Top Load washing machine with child lock, steam wash, inverter motor. Reliable appliance for everyday home use.",https://example.com/images/home/800012.jpg,https://example.com/products/800012,,Top Load,,,,,,,,5 Star,330L,1500W,,,,,,,,,,,,,,,,,
800013,Morphy Richards Grill,Home Appliances,Microwave Oven,Morphy Richards,9100,12100,25,4.9,8263,In Stock,ShopWise Home,1 Year,Silver,,,,,,,,Home & Kitchen,,"Touch Control, Timer, Defrost","Morphy Richards Grill microwave oven with touch control, timer, defrost. Reliable appliance for everyday home use.",https://example.com/images/home/800013.jpg,https://example.com/products/800013,,Grill,,,,,,,,5 Star,1L,500W,,,,,,,,,,,,,,,,,
800014,Philips 1000W,Home Appliances,Mixer Grinder,Philips,3200,3800,16,4.0,11845,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Anti-Skid Feet, Overload Protection, 3 Jars","Philips 1000W mixer grinder with anti-skid feet, overload protection, 3 jars. Reliable appliance for everyday home use.",https://example.com/images/home/800014.jpg,https://example.com/products/800014,,1000W,,,,,,,,4 Star,8kg,750W,,,,,,,,,,,,,,,,,
800015,Panasonic Convection,Home Appliances,Microwave Oven,Panasonic,18500,19500,5,4.1,12653,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Timer, Touch Control, Defrost","Panasonic Convection microwave oven with timer, touch control, defrost. Reliable appliance for everyday home use.",https://example.com/images/home/800015.jpg,https://example.com/products/800015,,Convection,,,,,,,,4 Star,8kg,750W,,,,,,,,,,,,,,,,,
800016,Bajaj 750W,Home Appliances,Mixer Grinder,Bajaj,7600,12500,39,4.1,4648,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Copper Motor, Stainless Steel Blades, 3 Jars","Bajaj 750W mixer grinder with copper motor, stainless steel blades, 3 jars. Reliable appliance for everyday home use.",https://example.com/images/home/800016.jpg,https://example.com/products/800016,,750W,,,,,,,,5 Star,190L,750W,,,,,,,,,,,,,,,,,
800017,Samsung Side by Side,Home Appliances,Refrigerator,Samsung,18700,21900,15,5.0,8085,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Toughened Glass Shelves, Frost Free, Convertible Mode","Samsung Side by Side refrigerator with toughened glass shelves, frost free, convertible mode. Reliable appliance for everyday home use.",https://example.com/images/home/800017.jpg,https://example.com/products/800017,,Side by Side,,,,,,,,4 Star,240L,1000W,,,,,,,,,,,,,,,,,
800018,Prestige 1000W,Home Appliances,Mixer Grinder,Prestige,5500,10100,46,4.7,9090,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Copper Motor, Overload Protection, Stainless Steel Blades","Prestige 1000W mixer grinder with copper motor, overload protection, stainless steel blades. Reliable appliance for everyday home use.",https://example.com/images/home/800018.jpg,https://example.com/products/800018,,1000W,,,,,,,,3 Star,28L,500W,,,,,,,,,,,,,,,,,
800019,Whirlpool Single Door,Home Appliances,Refrigerator,Whirlpool,44400,48600,9,5.0,14380,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Frost Free, Toughened Glass Shelves, Inverter Compressor","Whirlpool Single Door refrigerator with frost free, toughened glass shelves, inverter compressor. Reliable appliance for everyday home use.",https://example.com/images/home/800019.jpg,https://example.com/products/800019,,Single Door,,,,,,,,3 Star,190L,1000W,,,,,,,,,,,,,,,,,
800020,Pureit RO,Home Appliances,Water Purifier,Pureit,9500,11000,14,4.0,12881,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"UV, TDS Controller, Mineral Booster","Pureit RO water purifier with uv, tds controller, mineral booster. Reliable appliance for everyday home use.",https://example.com/images/home/800020.jpg,https://example.com/products/800020,,RO,,,,,,,,5 Star,28L,1000W,,,,,,,,,,,,,,,,,
800021,AO Smith RO,Home Appliances,Water Purifier,AO Smith,26200,29900,12,4.2,13164,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"RO, Mineral Booster, UV","AO Smith RO water purifier with ro, mineral booster, uv. Reliable appliance for everyday home use.",https://example.com/images/home/800021.jpg,https://example.com/products/800021,,RO,,,,,,,,3 Star,240L,500W,,,,,,,,,,,,,,,,,
800022,Morphy Richards Convection,Home Appliances,Microwave Oven,Morphy Richards,20400,24800,18,4.8,11516,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Defrost, Auto Cook Menu, Touch Control","Morphy Richards Convection microwave oven with defrost, auto cook menu, touch control. Reliable appliance for everyday home use.",https://example.com/images/home/800022.jpg,https://example.com/products/800022,,Convection,,,,,,,,3 Star,8kg,2000W,,,,,,,,,,,,,,,,,
800023,LG Single Door,Home Appliances,Refrigerator,LG,23600,26100,10,4.9,13265,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Energy Rating 3 Star, Convertible Mode, Frost Free","LG Single Door refrigerator with energy rating 3 star, convertible mode, frost free. Reliable appliance for everyday home use.",https://example.com/images/home/800023.jpg,https://example.com/products/800023,,Single Door,,,,,,,,4 Star,240L,1500W,,,,,,,,,,,,,,,,,
800024,Haier Convertible,Home Appliances,Refrigerator,Haier,40200,41200,2,4.6,466,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Frost Free, Inverter Compressor, Convertible Mode","Haier Convertible refrigerator with frost free, inverter compressor, convertible mode. Reliable appliance for everyday home use.",https://example.com/images/home/800024.jpg,https://example.com/products/800024,,Convertible,,,,,,,,5 Star,20L,1000W,,,,,,,,,,,,,,,,,
800025,LG Double Door,Home Appliances,Refrigerator,LG,30100,32000,6,4.9,4962,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Inverter Compressor, Energy Rating 3 Star, Toughened Glass Shelves","LG Double Door refrigerator with inverter compressor, energy rating 3 star, toughened glass shelves. Reliable appliance for everyday home use.",https://example.com/images/home/800025.jpg,https://example.com/products/800025,,Double Door,,,,,,,,5 Star,1.5L,1500W,,,,,,,,,,,,,,,,,
800026,Samsung Double Door,Home Appliances,Refrigerator,Samsung,33400,35700,6,4.6,1897,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Frost Free, Energy Rating 3 Star, Toughened Glass Shelves","Samsung Double Door refrigerator with frost free, energy rating 3 star, toughened glass shelves. Reliable appliance for everyday home use.",https://example.com/images/home/800026.jpg,https://example.com/products/800026,,Double Door,,,,,,,,4 Star,8kg,2000W,,,,,,,,,,,,,,,,,
800027,Samsung Front Load,Home Appliances,Washing Machine,Samsung,38900,43300,10,4.5,11931,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Smart Diagnosis, Steam Wash, Child Lock","Samsung Front Load washing machine with smart diagnosis, steam wash, child lock. Reliable appliance for everyday home use.",https://example.com/images/home/800027.jpg,https://example.com/products/800027,,Front Load,,,,,,,,4 Star,8kg,500W,,,,,,,,,,,,,,,,,
800028,Bajaj 1000W,Home Appliances,Mixer Grinder,Bajaj,3900,5400,28,4.5,14911,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Anti-Skid Feet, Copper Motor, Stainless Steel Blades","Bajaj 1000W mixer grinder with anti-skid feet, copper motor, stainless steel blades. Reliable appliance for everyday home use.",https://example.com/images/home/800028.jpg,https://example.com/products/800028,,1000W,,,,,,,,5 Star,240L,2000W,,,,,,,,,,,,,,,,,
800029,Livpure RO+UV+UF,Home Appliances,Water Purifier,Livpure,26700,29900,11,4.8,2880,In Stock,ShopWise Home,1 Year,Silver,,,,,,,,Home & Kitchen,,"UF, UV, TDS Controller","Livpure RO+UV+UF water purifier with uf, uv, tds controller. Reliable appliance for everyday home use.",https://example.com/images/home/800029.jpg,https://example.com/products/800029,,RO+UV+UF,,,,,,,,3 Star,10kg,1500W,,,,,,,,,,,,,,,,,
800030,Whirlpool Side by Side,Home Appliances,Refrigerator,Whirlpool,72500,74300,2,4.5,11899,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Toughened Glass Shelves, Energy Rating 3 Star, Inverter Compressor","Whirlpool Side by Side refrigerator with toughened glass shelves, energy rating 3 star, inverter compressor. Reliable appliance for everyday home use.",https://example.com/images/home/800030.jpg,https://example.com/products/800030,,Side by Side,,,,,,,,3 Star,1.5L,500W,,,,,,,,,,,,,,,,,
800031,Sujata 500W,Home Appliances,Mixer Grinder,Sujata,6200,10000,38,4.5,8118,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Stainless Steel Blades, Anti-Skid Feet, 3 Jars","Sujata 500W mixer grinder with stainless steel blades, anti-skid feet, 3 jars. Reliable appliance for everyday home use.",https://example.com/images/home/800031.jpg,https://example.com/products/800031,,500W,,,,,,,,5 Star,20L,500W,,,,,,,,,,,,,,,,,
800032,Bajaj 1000W,Home Appliances,Mixer Grinder,Bajaj,11300,14600,23,4.3,11464,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Overload Protection, Anti-Skid Feet, Copper Motor","Bajaj 1000W mixer grinder with overload protection, anti-skid feet, copper motor. Reliable appliance for everyday home use.",https://example.com/images/home/800032.jpg,https://example.com/products/800032,,1000W,,,,,,,,3 Star,7kg,1500W,,,,,,,,,,,,,,,,,
800033,Samsung Side by Side,Home Appliances,Refrigerator,Samsung,26800,30000,11,4.9,8099,In Stock,ShopWise Home,1 Year,Silver,,,,,,,,Home & Kitchen,,"Energy Rating 3 Star, Convertible Mode, Inverter Compressor","Samsung Side by Side refrigerator with energy rating 3 star, convertible mode, inverter compressor. Reliable appliance for everyday home use.",https://example.com/images/home/800033.jpg,https://example.com/products/800033,,Side by Side,,,,,,,,5 Star,10kg,2000W,,,,,,,,,,,,,,,,,
800034,Prestige 1000W,Home Appliances,Mixer Grinder,Prestige,11000,13000,15,4.3,12586,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Copper Motor, Overload Protection, Anti-Skid Feet","Prestige 1000W mixer grinder with copper motor, overload protection, anti-skid feet. Reliable appliance for everyday home use.",https://example.com/images/home/800034.jpg,https://example.com/products/800034,,1000W,,,,,,,,3 Star,28L,500W,,,,,,,,,,,,,,,,,
800035,Sujata 500W,Home Appliances,Mixer Grinder,Sujata,8800,10100,13,4.8,5186,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"3 Jars, Overload Protection, Copper Motor","Sujata 500W mixer grinder with 3 jars, overload protection, copper motor. Reliable appliance for everyday home use.",https://example.com/images/home/800035.jpg,https://example.com/products/800035,,500W,,,,,,,,3 Star,10kg,2000W,,,,,,,,,,,,,,,,,
800036,Whirlpool Double Door,Home Appliances,Refrigerator,Whirlpool,30300,35000,13,4.8,9359,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Toughened Glass Shelves, Frost Free, Convertible Mode","Whirlpool Double Door refrigerator with toughened glass shelves, frost free, convertible mode. Reliable appliance for everyday home use.",https://example.com/images/home/800036.jpg,https://example.com/products/800036,,Double Door,,,,,,,,5 Star,20L,750W,,,,,,,,,,,,,,,,,
800037,Whirlpool Fully Automatic,Home Appliances,Washing Machine,Whirlpool,28900,33100,13,4.2,12874,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Smart Diagnosis, Steam Wash, Quick Wash","Whirlpool Fully Automatic washing machine with smart diagnosis, steam wash, quick wash. Reliable appliance for everyday home use.",https://example.com/images/home/800037.jpg,https://example.com/products/800037,,Fully Automatic,,,,,,,,5 Star,20L,1500W,,,,,,,,,,,,,,,,,
800038,Bosch Front Load,Home Appliances,Washing Machine,Bosch,28100,29300,4,5.0,13588,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Smart Diagnosis, Inverter Motor, Child Lock","Bosch Front Load washing machine with smart diagnosis, inverter motor, child lock. Reliable appliance for everyday home use.",https://example.com/images/home/800038.jpg,https://example.com/products/800038,,Front Load,,,,,,,,5 Star,7kg,750W,,,,,,,,,,,,,,,,,
800039,Whirlpool Front Load,Home Appliances,Washing Machine,Whirlpool,26300,29700,11,4.1,6678,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Quick Wash, Child Lock, Inverter Motor","Whirlpool Front Load washing machine with quick wash, child lock, inverter motor. Reliable appliance for everyday home use.",https://example.com/images/home/800039.jpg,https://example.com/products/800039,,Front Load,,,,,,,,3 Star,2L,1500W,,,,,,,,,,,,,,,,,
800040,Aquaguard RO+UV+UF,Home Appliances,Water Purifier,Aquaguard,26100,30200,14,4.5,11137,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"UF, TDS Controller, RO","Aquaguard RO+UV+UF water purifier with uf, tds controller, ro. Reliable appliance for everyday home use.",https://example.com/images/home/800040.jpg,https://example.com/products/800040,,RO+UV+UF,,,,,,,,4 Star,8kg,750W,,,,,,,,,,,,,,,,,
800041,Samsung Single Door,Home Appliances,Refrigerator,Samsung,46500,48900,5,4.8,7315,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Inverter Compressor, Toughened Glass Shelves, Frost Free","Samsung Single Door refrigerator with inverter compressor, toughened glass shelves, frost free. Reliable appliance for everyday home use.",https://example.com/images/home/800041.jpg,https://example.com/products/800041,,Single Door,,,,,,,,3 Star,10kg,1500W,,,,,,,,,,,,,,,,,
800042,LG Front Load,Home Appliances,Washing Machine,LG,64000,67900,6,4.0,10395,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Smart Diagnosis, Inverter Motor, Child Lock","LG Front Load washing machine with smart diagnosis, inverter motor, child lock. Reliable appliance for everyday home use.",https://example.com/images/home/800042.jpg,https://example.com/products/800042,,Front Load,,,,,,,,3 Star,7kg,750W,,,,,,,,,,,,,,,,,
800043,Butterfly 750W,Home Appliances,Mixer Grinder,Butterfly,10700,13600,21,4.1,201,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Copper Motor, Overload Protection, Anti-Skid Feet","Butterfly 750W mixer grinder with copper motor, overload protection, anti-skid feet. Reliable appliance for everyday home use.",https://example.com/images/home/800043.jpg,https://example.com/products/800043,,750W,,,,,,,,3 Star,1L,1500W,,,,,,,,,,,,,,,,,
800044,LG Fully Automatic,Home Appliances,Washing Machine,LG,23200,26500,12,4.4,11077,In Stock,ShopWise Home,1 Year,Silver,,,,,,,,Home & Kitchen,,"Inverter Motor, Smart Diagnosis, Quick Wash","LG Fully Automatic washing machine with inverter motor, smart diagnosis, quick wash. Reliable appliance for everyday home use.",https://example.com/images/home/800044.jpg,https://example.com/products/800044,,Fully Automatic,,,,,,,,5 Star,1L,1000W,,,,,,,,,,,,,,,,,
800045,Bosch Front Load,Home Appliances,Washing Machine,Bosch,51300,52700,3,4.9,14978,In Stock,ShopWise Home,1 Year,Silver,,,,,,,,Home & Kitchen,,"Smart Diagnosis, Child Lock, Quick Wash","Bosch Front Load washing machine with smart diagnosis, child lock, quick wash. Reliable appliance for everyday home use.",https://example.com/images/home/800045.jpg,https://example.com/products/800045,,Front Load,,,,,,,,4 Star,1L,500W,,,,,,,,,,,,,,,,,
800046,Sujata 750W,Home Appliances,Mixer Grinder,Sujata,2500,5100,51,4.6,14883,In Stock,ShopWise Home,1 Year,Grey,,,,,,,,Home & Kitchen,,"Overload Protection, Copper Motor, 3 Jars","Sujata 750W mixer grinder with overload protection, copper motor, 3 jars. Reliable appliance for everyday home use.",https://example.com/images/home/800046.jpg,https://example.com/products/800046,,750W,,,,,,,,4 Star,8kg,1000W,,,,,,,,,,,,,,,,,
800047,Haier Double Door,Home Appliances,Refrigerator,Haier,41700,46300,10,4.0,3476,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Energy Rating 3 Star, Toughened Glass Shelves, Convertible Mode","Haier Double Door refrigerator with energy rating 3 star, toughened glass shelves, convertible mode. Reliable appliance for everyday home use.",https://example.com/images/home/800047.jpg,https://example.com/products/800047,,Double Door,,,,,,,,4 Star,1L,2000W,,,,,,,,,,,,,,,,,
800048,Butterfly 500W,Home Appliances,Mixer Grinder,Butterfly,11800,16700,29,4.5,9625,In Stock,ShopWise Home,1 Year,Black,,,,,,,,Home & Kitchen,,"Copper Motor, Anti-Skid Feet, Overload Protection","Butterfly 500W mixer grinder with copper motor, anti-skid feet, overload protection. Reliable appliance for everyday home use.",https://example.com/images/home/800048.jpg,https://example.com/products/800048,,500W,,,,,,,,5 Star,28L,500W,,,,,,,,,,,,,,,,,
800049,Butterfly 500W,Home Appliances,Mixer Grinder,Butterfly,8200,11500,29,4.4,2000,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Stainless Steel Blades, Copper Motor, 3 Jars","Butterfly 500W mixer grinder with stainless steel blades, copper motor, 3 jars. Reliable appliance for everyday home use.",https://example.com/images/home/800049.jpg,https://example.com/products/800049,,500W,,,,,,,,5 Star,10kg,1000W,,,,,,,,,,,,,,,,,
800050,Samsung Semi Automatic,Home Appliances,Washing Machine,Samsung,50500,51100,1,4.6,2505,In Stock,ShopWise Home,1 Year,White,,,,,,,,Home & Kitchen,,"Smart Diagnosis, Inverter Motor, Quick Wash","Samsung Semi Automatic washing machine with smart diagnosis, inverter motor, quick wash. Reliable appliance for everyday home use.",https://example.com/images/home/800050.jpg,https://example.com/products/800050,,Semi Automatic,,,,,,,,4 Star,330L,1500W,,,,,,,,,,,,,,,,,
