product_id,product_name,category,sub_category,brand,model,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,battery_life,bluetooth_version,water_resistance,noise_cancellation,features,description,purpose,image_url,product_url
300269,boAt Airdopes 141,Electronics,Earbuds,boAt,Airdopes 141,1599,2999,47,4.6,11050,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.4,IPX7,ENC,"ANC, IPX5 Water Resistant, ENC, Fast Charging","boAt Airdopes 141 true wireless earbuds featuring ANC, IPX5 Water Resistant, ENC, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300269.jpg,https://example.com/products/300269
300270,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),6799,9099,25,4.6,15411,In Stock,ShopWise Store,1 Year,White,30 Hours,Bluetooth 5.4,IPX5,ENC,"ENC, Touch Controls, IPX5 Water Resistant, Low Latency Mode","Nothing Ear (a) true wireless earbuds featuring ENC, Touch Controls, IPX5 Water Resistant, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300270.jpg,https://example.com/products/300270
300271,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,3799,6299,40,5.0,7647,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.4,IPX7,ENC,"Bluetooth 5.4, Low Latency Mode, Fast Charging, Bluetooth 5.3","OnePlus Buds 3 true wireless earbuds featuring Bluetooth 5.4, Low Latency Mode, Fast Charging, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300271.jpg,https://example.com/products/300271
300272,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,9399,10199,8,4.9,9423,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.4,IPX7,ENC,"Fast Charging, IPX5 Water Resistant, Low Latency Mode, Bluetooth 5.3","JBL Live Pro 2 true wireless earbuds featuring Fast Charging, IPX5 Water Resistant, Low Latency Mode, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300272.jpg,https://example.com/products/300272
300273,Sony WF-1000XM5,Electronics,Earbuds,Sony,WF-1000XM5,14699,15199,3,4.0,3451,In Stock,ShopWise Store,1 Year,Black,30 Hours,Bluetooth 5.4,IPX4,ANC,"Fast Charging, Touch Controls, ENC, Transparency Mode","Sony WF-1000XM5 true wireless earbuds featuring Fast Charging, Touch Controls, ENC, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300273.jpg,https://example.com/products/300273
300274,Samsung Galaxy Buds2 Pro,Electronics,Earbuds,Samsung,Galaxy Buds2 Pro,15599,18299,15,4.4,14920,In Stock,ShopWise Store,1 Year,White,50 Hours,Bluetooth 5.4,IPX5,ANC,"ENC, Low Latency Mode, ANC, Bluetooth 5.4","Samsung Galaxy Buds2 Pro true wireless earbuds featuring ENC, Low Latency Mode, ANC, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300274.jpg,https://example.com/products/300274
300275,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,4499,6699,33,4.2,14946,In Stock,ShopWise Store,1 Year,White,50 Hours,Bluetooth 5.3,IPX7,ENC,"Fast Charging, Dual Device Pairing, Bluetooth 5.3, Transparency Mode","Realme Buds T310 true wireless earbuds featuring Fast Charging, Dual Device Pairing, Bluetooth 5.3, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300275.jpg,https://example.com/products/300275
300276,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,10999,13199,17,4.6,18313,In Stock,ShopWise Store,1 Year,Green,45 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Dual Device Pairing, IPX5 Water Resistant, ANC, Bluetooth 5.4","OnePlus Nord Buds 3 true wireless earbuds featuring Dual Device Pairing, IPX5 Water Resistant, ANC, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300276.jpg,https://example.com/products/300276
300277,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,4399,4799,8,4.8,13993,In Stock,ShopWise Store,1 Year,Green,30 Hours,Bluetooth 5.4,IPX7,ANC,"Low Latency Mode, IPX5 Water Resistant, Transparency Mode, Fast Charging","OnePlus Buds 3 true wireless earbuds featuring Low Latency Mode, IPX5 Water Resistant, Transparency Mode, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300277.jpg,https://example.com/products/300277
300278,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),13099,13899,6,4.1,1198,In Stock,ShopWise Store,1 Year,Purple,50 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"ENC, Transparency Mode, ANC, Touch Controls","Nothing Ear (a) true wireless earbuds featuring ENC, Transparency Mode, ANC, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300278.jpg,https://example.com/products/300278
300279,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),7399,8199,10,4.2,10705,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.4,IPX4,ENC,"Bluetooth 5.4, ANC, IPX5 Water Resistant, Touch Controls","Nothing Ear (a) true wireless earbuds featuring Bluetooth 5.4, ANC, IPX5 Water Resistant, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300279.jpg,https://example.com/products/300279
300280,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,5099,6499,22,4.9,3366,In Stock,ShopWise Store,1 Year,White,30 Hours,Bluetooth 5.3,IPX4,ENC,"Bluetooth 5.3, Bluetooth 5.4, ENC, Fast Charging","OnePlus Nord Buds 3 true wireless earbuds featuring Bluetooth 5.3, Bluetooth 5.4, ENC, Fast Charging. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300280.jpg,https://example.com/products/300280
300281,boAt Airdopes 170,Electronics,Earbuds,boAt,Airdopes 170,2899,4299,33,4.3,737,In Stock,ShopWise Store,1 Year,White,40 Hours,Bluetooth 5.4,IPX5,ANC,"Bluetooth 5.3, IPX5 Water Resistant, Dual Device Pairing, ENC","boAt Airdopes 170 true wireless earbuds featuring Bluetooth 5.3, IPX5 Water Resistant, Dual Device Pairing, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300281.jpg,https://example.com/products/300281
300282,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,10199,11099,8,4.6,6406,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"ENC, Fast Charging, IPX5 Water Resistant, Bluetooth 5.4","Samsung Galaxy Buds FE true wireless earbuds featuring ENC, Fast Charging, IPX5 Water Resistant, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300282.jpg,https://example.com/products/300282
300283,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,6499,8799,26,4.9,6863,In Stock,ShopWise Store,1 Year,Purple,30 Hours,Bluetooth 5.3,IPX4,ANC,"IPX5 Water Resistant, Bluetooth 5.3, Low Latency Mode, Transparency Mode","OnePlus Nord Buds 3 true wireless earbuds featuring IPX5 Water Resistant, Bluetooth 5.3, Low Latency Mode, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300283.jpg,https://example.com/products/300283
300284,boAt Airdopes 170,Electronics,Earbuds,boAt,Airdopes 170,1099,2599,58,4.3,14137,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.4,IPX5,Hybrid ANC,"Bluetooth 5.4, ANC, Touch Controls, ENC","boAt Airdopes 170 true wireless earbuds featuring Bluetooth 5.4, ANC, Touch Controls, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300284.jpg,https://example.com/products/300284
300285,Nothing Ear (a),Electronics,Earbuds,Nothing,Ear (a),9999,11999,17,4.7,8775,In Stock,ShopWise Store,1 Year,Black,36 Hours,Bluetooth 5.3,IPX4,ANC,"Bluetooth 5.4, Bluetooth 5.3, Transparency Mode, Touch Controls","Nothing Ear (a) true wireless earbuds featuring Bluetooth 5.4, Bluetooth 5.3, Transparency Mode, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300285.jpg,https://example.com/products/300285
300286,boAt Airdopes 141,Electronics,Earbuds,boAt,Airdopes 141,1199,1499,20,4.3,14037,In Stock,ShopWise Store,1 Year,Blue,36 Hours,Bluetooth 5.4,IPX4,ANC,"Dual Device Pairing, Transparency Mode, Bluetooth 5.3, Touch Controls","boAt Airdopes 141 true wireless earbuds featuring Dual Device Pairing, Transparency Mode, Bluetooth 5.3, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300286.jpg,https://example.com/products/300286
300287,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,7499,9999,25,4.1,1575,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Transparency Mode, ENC, ANC, Bluetooth 5.3","OnePlus Buds 3 true wireless earbuds featuring Transparency Mode, ENC, ANC, Bluetooth 5.3. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300287.jpg,https://example.com/products/300287
300288,Realme Buds T310,Electronics,Earbuds,Realme,Buds T310,4599,5199,12,4.6,4788,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Fast Charging, IPX5 Water Resistant, Bluetooth 5.3, Transparency Mode","Realme Buds T310 true wireless earbuds featuring Fast Charging, IPX5 Water Resistant, Bluetooth 5.3, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300288.jpg,https://example.com/products/300288
300289,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,12499,13999,11,4.6,16243,In Stock,ShopWise Store,1 Year,White,36 Hours,Bluetooth 5.3,IPX7,ANC,"ANC, Fast Charging, Bluetooth 5.3, Low Latency Mode","Samsung Galaxy Buds FE true wireless earbuds featuring ANC, Fast Charging, Bluetooth 5.3, Low Latency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300289.jpg,https://example.com/products/300289
300290,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,6199,6599,6,4.1,17167,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Touch Controls, Low Latency Mode, IPX5 Water Resistant, Dual Device Pairing","Samsung Galaxy Buds FE true wireless earbuds featuring Touch Controls, Low Latency Mode, IPX5 Water Resistant, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300290.jpg,https://example.com/products/300290
300291,Samsung Galaxy Buds FE,Electronics,Earbuds,Samsung,Galaxy Buds FE,12899,15199,15,4.1,18259,In Stock,ShopWise Store,1 Year,Purple,45 Hours,Bluetooth 5.3,IPX4,ANC,"Touch Controls, Bluetooth 5.3, Fast Charging, Transparency Mode","Samsung Galaxy Buds FE true wireless earbuds featuring Touch Controls, Bluetooth 5.3, Fast Charging, Transparency Mode. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300291.jpg,https://example.com/products/300291
300292,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,7599,8599,12,4.8,10166,In Stock,ShopWise Store,1 Year,Black,45 Hours,Bluetooth 5.3,IPX7,ENC,"ANC, Transparency Mode, Bluetooth 5.4, Dual Device Pairing","OnePlus Buds Pro 3 true wireless earbuds featuring ANC, Transparency Mode, Bluetooth 5.4, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300292.jpg,https://example.com/products/300292
300293,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,8399,8899,6,4.5,13891,In Stock,ShopWise Store,1 Year,Green,36 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Fast Charging, Transparency Mode, ANC, Touch Controls","OnePlus Buds Pro 3 true wireless earbuds featuring Fast Charging, Transparency Mode, ANC, Touch Controls. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300293.jpg,https://example.com/products/300293
300294,Noise Buds Combat X,Electronics,Earbuds,Noise,Buds Combat X,1899,3999,53,4.1,10294,In Stock,ShopWise Store,1 Year,Blue,30 Hours,Bluetooth 5.3,IPX5,Hybrid ANC,"Fast Charging, Bluetooth 5.3, Bluetooth 5.4, ANC","Noise Buds Combat X true wireless earbuds featuring Fast Charging, Bluetooth 5.3, Bluetooth 5.4, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300294.jpg,https://example.com/products/300294
300295,OnePlus Buds 3,Electronics,Earbuds,OnePlus,Buds 3,3799,4299,12,4.1,4717,In Stock,ShopWise Store,1 Year,Purple,40 Hours,Bluetooth 5.3,IPX5,ANC,"Bluetooth 5.3, Fast Charging, IPX5 Water Resistant, ANC","OnePlus Buds 3 true wireless earbuds featuring Bluetooth 5.3, Fast Charging, IPX5 Water Resistant, ANC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300295.jpg,https://example.com/products/300295
300296,JBL Live Pro 2,Electronics,Earbuds,JBL,Live Pro 2,9899,12199,19,4.1,9060,In Stock,ShopWise Store,1 Year,Black,40 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"Dual Device Pairing, ENC, Fast Charging, Bluetooth 5.4","JBL Live Pro 2 true wireless earbuds featuring Dual Device Pairing, ENC, Fast Charging, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300296.jpg,https://example.com/products/300296
300297,boAt Airdopes 170,Electronics,Earbuds,boAt,Airdopes 170,3099,5799,47,4.7,5592,In Stock,ShopWise Store,1 Year,Blue,50 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Low Latency Mode, Touch Controls, Bluetooth 5.3, IPX5 Water Resistant","boAt Airdopes 170 true wireless earbuds featuring Low Latency Mode, Touch Controls, Bluetooth 5.3, IPX5 Water Resistant. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300297.jpg,https://example.com/products/300297
300298,OnePlus Buds Pro 3,Electronics,Earbuds,OnePlus,Buds Pro 3,10999,11599,5,4.1,10681,In Stock,ShopWise Store,1 Year,Green,40 Hours,Bluetooth 5.3,IPX7,Hybrid ANC,"ANC, IPX5 Water Resistant, Fast Charging, Bluetooth 5.4","OnePlus Buds Pro 3 true wireless earbuds featuring ANC, IPX5 Water Resistant, Fast Charging, Bluetooth 5.4. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300298.jpg,https://example.com/products/300298
300299,OnePlus Nord Buds 3,Electronics,Earbuds,OnePlus,Nord Buds 3,6599,9499,31,4.3,3706,In Stock,ShopWise Store,1 Year,Blue,45 Hours,Bluetooth 5.3,IPX4,Hybrid ANC,"Low Latency Mode, Bluetooth 5.4, Bluetooth 5.3, Dual Device Pairing","OnePlus Nord Buds 3 true wireless earbuds featuring Low Latency Mode, Bluetooth 5.4, Bluetooth 5.3, Dual Device Pairing. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300299.jpg,https://example.com/products/300299
300300,Nothing Ear,Electronics,Earbuds,Nothing,Ear,12599,15099,17,4.7,16338,In Stock,ShopWise Store,1 Year,Green,45 Hours,Bluetooth 5.3,IPX5,ANC,"Fast Charging, Bluetooth 5.3, Touch Controls, ENC","Nothing Ear true wireless earbuds featuring Fast Charging, Bluetooth 5.3, Touch Controls, ENC. Ideal for music, calls, workouts and travel.","Music, Calls, Fitness, Travel",https://example.com/images/earbuds/300300.jpg,https://example.com/products/300300
